GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed,HorizontalDilutionofPrecision,Altitude,Bearing,Gx,Gy,Gz,Gcalibrated,0-60Time,Averagetripspeed,COgkm,EngineRPM,Horsepower,MilesPerGallonInstant,MilesPerGallon,Speed,Torque,Voltage
Mon Jun 10 19:20:38 GMT+01:00 2013,10-Jun-2013 19:20:44.064,0.46272769,51.5506926,31.0,7.0,71.0999984741211,56.0,1.98857081,9.83389091,0.53119355,0.04315788,-,50.45310211,162.60670471,3385,-,42.31702805,45.20786667,67.72946167,-,12.5
Mon Jun 10 19:20:39 GMT+01:00 2013,10-Jun-2013 19:20:45.065,0.46311345,51.55080938,30.75,6.0,72.69999694824219,58.8,1.41651618,9.0302906,0.10896278,-0.04915863,-,50.46191025,162.70753479,3387.75,7.68996334,42.59539032,45.20068359,67.72946167,16.17079353,12.60000038
Mon Jun 10 19:20:40 GMT+01:00 2013,10-Jun-2013 19:20:46.065,0.46352666,51.55096962,31.5,6.0,73.5,58.8,1.79788589,8.07686615,-0.3405087,-0.13680512,-,50.47374725,162.77577209,3397.5,7.68996334,42.47940445,45.20286179,68.35083008,16.17079353,12.39999962
Mon Jun 10 19:20:41 GMT+01:00 2013,10-Jun-2013 19:20:47.064,0.46395575,51.551075,31.25,6.0,73.5,61.8,1.10324812,8.64892101,0.29964766,-0.09168822,-,50.48263931,162.73512268,3392.5,7.68996334,45.60570526,45.20487976,67.72946167,16.17079353,12.39999962
Mon Jun 10 19:20:42 GMT+01:00 2013,10-Jun-2013 19:20:48.073,0.46434903,51.5512065,31.25,8.0,73.5,61.8,3.28250384,8.98942947,0.57205462,-0.00372475,-,50.49433899,162.75735474,3387,-,44.27415085,45.20632172,67.72946167,-,12.5
Mon Jun 10 19:20:43 GMT+01:00 2013,10-Jun-2013 19:20:49.050,0.46474681,51.55128562,30.75,7.0,73.0999984741211,64.6,2.05667257,10.29698277,0.80360049,0.09250396,-,50.50310516,162.72372437,3382.75,-,48.08594513,45.2069931,67.72946167,-,12.5
Mon Jun 10 19:20:44 GMT+01:00 2013,10-Jun-2013 19:20:50.061,0.46515623,51.55139367,30.75,7.0,73.0999984741211,65.9,1.86598766,11.14144421,-0.3405087,0.17106456,-,50.5115509,162.67518616,3366,-,49.1592598,45.2085495,67.10808563,-,12.69999981
Mon Jun 10 19:20:45 GMT+01:00 2013,10-Jun-2013 19:20:51.080,0.46555874,51.55150606,30.75,8.0,73.0999984741211,65.9,1.44375682,11.14144421,-0.57205462,0.16570264,-,50.52289963,162.67167664,3354.25,8.82674217,43.71552658,45.21027374,67.10808563,18.70766449,12.60000038
Mon Jun 10 19:20:46 GMT+01:00 2013,10-Jun-2013 19:20:52.067,0.46595973,51.55161983,30.75,10.0,72.9000015258789,65.9,2.75131035,11.56367493,-0.64015633,0.23242503,-,50.53131866,162.7618103,3356.25,8.82674217,42.00904083,45.2115593,67.10808563,18.70766449,12.60000038
Mon Jun 10 19:20:47 GMT+01:00 2013,10-Jun-2013 19:20:53.052,0.46636878,51.55173403,30.75,13.0,72.9000015258789,65.9,1.48461795,9.68406677,0.80360049,0.02104968,-,50.53962708,162.92610168,3351,8.82674217,39.35974121,45.20199203,66.48671722,18.70766449,12.39999962
Mon Jun 10 19:20:48 GMT+01:00 2013,10-Jun-2013 19:20:54.062,0.4667886,51.55172425,30.25,7.0,70.30000305175781,72.9,1.79788589,10.29698277,-1.44375682,0.09463698,-,50.55051804,163.1144104,3339.5,8.90061569,38.42218018,45.20243835,67.10808563,18.97862434,12.60000038
Mon Jun 10 19:20:49 GMT+01:00 2013,10-Jun-2013 19:20:55.074,0.4672689,51.55178667,30.5,8.0,71.19999694824219,74.2,2.41080165,10.21526051,-0.21792556,0.08914703,-,50.55859756,163.3585968,3336.75,8.90061569,38.50275803,45.20349884,66.48671722,18.97862434,12.5
Mon Jun 10 19:20:50 GMT+01:00 2013,10-Jun-2013 19:20:56.061,0.46766145,51.55181971,30.25,6.0,71.5,76.3,2.02943182,9.80665016,0.14982383,0.03995401,-,50.56945801,163.57225037,3332.75,8.90061569,37.14071274,45.20217896,66.48671722,18.97862434,12.60000038
Mon Jun 10 19:20:51 GMT+01:00 2013,10-Jun-2013 19:20:57.053,0.4680779,51.55187993,30.0,6.0,72.0,76.6,3.06457829,9.76578903,0.19068487,0.06253928,-,50.57751465,163.80114746,3325.75,8.90061569,36.75672531,45.2019577,66.48671722,18.97862434,12.60000038
Mon Jun 10 19:20:52 GMT+01:00 2013,10-Jun-2013 19:20:58.088,0.46854883,51.5519147,29.754202,6.0,68.0,79.2,2.17925572,9.26183605,-0.72187841,-0.00830787,-,50.58824921,164.08486938,3325.5,-,38.64168549,45.20249557,66.48671722,-,12.5
Mon Jun 10 19:20:53 GMT+01:00 2013,10-Jun-2013 19:20:59.064,0.46899127,51.55196458,30.5,5.0,66.4000015258789,82.0,2.41080165,7.1234417,-0.21792556,-0.21407974,-,50.5987587,163.98146057,3295.5,-,49.17438507,45.19644928,65.86534882,-,12.5
Mon Jun 10 19:20:54 GMT+01:00 2013,10-Jun-2013 19:21:00.063,0.46940187,51.551998,30.0,5.0,64.5999984741211,81.9,1.10324812,10.71921349,0.64015633,0.11939102,-,50.60647583,163.9331665,3278.5,-,47.99750519,45.19758606,65.86534882,-,12.69999981
Mon Jun 10 19:20:55 GMT+01:00 2013,10-Jun-2013 19:21:01.066,0.46986339,51.55201248,30.0,6.0,63.20000076293945,81.6,1.52547896,8.92132759,0.14982383,-0.058263,-,50.61386871,163.89784241,3266,-,46.99859238,45.19952393,65.24397278,-,12.5
Mon Jun 10 19:20:56 GMT+01:00 2013,10-Jun-2013 19:21:02.050,0.47028532,51.55205349,29.25,5.0,64.19999694824219,82.1,2.79217124,9.60234547,0.91256332,0.04260999,-,50.62125778,163.88497925,3253.5,-,45.12184143,45.20013428,65.24397278,-,12.39999962
Mon Jun 10 19:20:57 GMT+01:00 2013,10-Jun-2013 19:21:03.053,0.47070445,51.55208913,29.25,5.0,63.70000076293945,81.9,1.75702488,8.88046646,0.83084118,-0.05432713,-,50.63067245,163.99424744,3240.75,-,41.84325027,45.20083618,64.62260437,-,12.69999981
Mon Jun 10 19:20:58 GMT+01:00 2013,10-Jun-2013 19:21:04.086,0.47112573,51.55211636,29.5,5.0,62.400001525878906,82.6,-2.45166254,9.91561317,-2.60148644,0.09344357,-,50.63773346,164.10121155,3249.5,-,39.58607483,45.20092773,64.62260437,-,12.5
Mon Jun 10 19:20:59 GMT+01:00 2013,10-Jun-2013 19:21:05.051,0.47154083,51.55216115,30.0,5.0,62.79999923706055,80.8,1.14410925,10.21526051,-0.57205462,0.068443,-,50.64519882,164.33721924,3275.75,8.20328617,36.03006363,45.20024109,65.86534882,17.91278648,12.5
Mon Jun 10 19:21:00 GMT+01:00 2013,10-Jun-2013 19:21:06.081,0.47197034,51.55220451,30.0,6.0,62.900001525878906,80.8,1.44375682,9.7249279,-0.38136974,0.02194673,-,50.65275955,164.59609985,3307,8.23306274,35.95968628,45.19895554,65.86534882,17.72773743,12.5
Mon Jun 10 19:21:01 GMT+01:00 2013,10-Jun-2013 19:21:07.071,0.47238743,51.55226551,30.0,5.0,61.70000076293945,78.3,1.48461795,12.51709938,0.38136974,0.30448443,-,50.66062927,164.9359436,3359.25,8.23306274,36.27166748,45.19677353,66.48671722,17.72773743,12.60000038
Mon Jun 10 19:21:02 GMT+01:00 2013,10-Jun-2013 19:21:08.054,0.47280685,51.55231955,30.0,7.0,61.70000076293945,78.3,0.14982383,9.22097588,-0.0272407,-0.04091513,-,50.671875,165.05526733,3373.25,15.49716759,44.43792343,45.19599915,67.72946167,32.85005569,12.5
Mon Jun 10 19:21:03 GMT+01:00 2013,10-Jun-2013 19:21:09.052,0.47323544,51.55238573,30.25,7.0,61.900001525878906,77.4,1.83874691,9.34355831,-0.87170225,-0.00622123,-,50.68045044,165.01499939,3390.5,8.60233307,47.09682846,45.19647217,67.72946167,18.11611557,12.5
Mon Jun 10 19:21:04 GMT+01:00 2013,10-Jun-2013 19:21:10.066,0.47366329,51.55245681,30.25,7.0,60.900001525878906,76.1,2.79217124,10.37870502,-0.29964766,0.11501509,-,50.68902206,164.94371033,3376.75,8.60233307,48.00025177,45.18938065,67.72946167,18.11611557,12.5
Mon Jun 10 19:21:05 GMT+01:00 2013,10-Jun-2013 19:21:11.073,0.47409461,51.5525466,30.5,6.0,61.20000076293945,74.2,2.45166254,10.63749123,0.29964766,0.13219768,-,50.70053482,164.89163208,3395,8.60233307,47.87265778,45.19101715,68.35083008,18.11611557,12.5
Mon Jun 10 19:21:06 GMT+01:00 2013,10-Jun-2013 19:21:12.054,0.47445139,51.55267464,30.25,6.0,61.0,71.2,1.52547896,10.63749123,0.19068487,0.11461741,-,50.70919418,164.77223206,3392.5,-,51.31187439,45.1931839,67.72946167,-,12.5
Mon Jun 10 19:21:07 GMT+01:00 2013,10-Jun-2013 19:21:13.050,0.4748549,51.55280086,30.5,7.0,60.70000076293945,69.4,1.44375682,11.64539719,0.83084118,0.21817714,-,50.72058105,164.67996216,3386.75,-,49.49059296,45.19591522,67.72946167,-,12.5
Mon Jun 10 19:21:08 GMT+01:00 2013,10-Jun-2013 19:21:14.051,0.47529083,51.552882,30.75,7.0,61.400001525878906,70.0,-0.25878662,10.33784389,1.10324812,0.07911891,-,50.72921371,164.57978821,3348.75,-,52.10802841,45.19750977,67.72946167,-,12.5
Mon Jun 10 19:21:09 GMT+01:00 2013,10-Jun-2013 19:21:15.056,0.4757227,51.5530107,31.0,8.0,62.29999923706055,68.8,1.41651618,10.33784389,0.3405087,0.08321959,-,50.73763275,163.86569214,3371,-,49.46286011,45.20631409,67.72946167,-,12.5
Mon Jun 10 19:21:10 GMT+01:00 2013,10-Jun-2013 19:21:16.057,0.47611411,51.55309815,30.75,8.0,61.400001525878906,69.1,2.09753346,10.95075989,-0.25878662,0.15588444,-,50.74887848,163.70204163,3367.25,-,61.36191559,45.20786667,67.72946167,-,12.60000038
Mon Jun 10 19:21:11 GMT+01:00 2013,10-Jun-2013 19:21:17.052,0.47653359,51.55317452,30.5,10.0,61.099998474121094,69.9,1.18497026,10.61025047,0.29964766,0.10772771,-,50.75727463,163.48187256,3368.75,-,51.95565414,45.20372772,67.10808563,-,12.5
Mon Jun 10 19:21:12 GMT+01:00 2013,10-Jun-2013 19:21:18.051,0.47695006,51.55326953,30.5,11.0,61.099998474121094,69.9,0.61291564,10.18801975,-0.38136974,0.06013781,-,50.76556015,163.36135864,3362.5,-,51.54031754,45.20585632,67.72946167,-,12.60000038
Mon Jun 10 19:21:13 GMT+01:00 2013,10-Jun-2013 19:21:19.061,0.47733842,51.55336301,30.25,12.0,60.900001525878906,69.4,1.75702488,9.57510471,0.0272407,0.01135617,-,50.77666092,163.3008728,3378.25,-,46.33292007,45.20708847,67.72946167,-,12.5
Mon Jun 10 19:21:14 GMT+01:00 2013,10-Jun-2013 19:21:20.086,0.47771369,51.55348636,30.25,12.0,61.20000076293945,68.6,0.6810174,9.07115173,-0.19068487,-0.05350995,-,50.78513718,163.31155396,3388,-,45.83922958,45.20808411,67.72946167,-,12.60000038
Mon Jun 10 19:21:15 GMT+01:00 2013,10-Jun-2013 19:21:21.068,0.47813432,51.55360167,30.5,12.0,61.599998474121094,68.7,2.02943182,9.87475204,0.14982383,0.04675227,-,50.79652786,163.24382019,3391.75,-,49.58190155,45.21049118,67.72946167,-,12.60000038
Mon Jun 10 19:21:16 GMT+01:00 2013,10-Jun-2013 19:21:22.051,0.47854752,51.55367994,30.5,12.0,61.400001525878906,69.3,2.17925572,10.8281765,-0.14982383,0.14502567,-,50.80497742,163.13562012,3389.25,-,53.88161087,45.21172714,67.72946167,-,12.5
Mon Jun 10 19:21:17 GMT+01:00 2013,10-Jun-2013 19:21:23.052,0.47896494,51.55376157,30.5,12.0,61.20000076293945,69.9,1.41651618,9.76578903,0.95342433,0.02959508,-,50.8162384,162.93832397,3386.75,-,54.03677368,45.21463394,67.72946167,-,12.60000038
Mon Jun 10 19:21:18 GMT+01:00 2013,10-Jun-2013 19:21:24.055,0.47939375,51.55383996,30.5,12.0,61.099998474121094,70.5,1.79788589,10.99162102,0.25878662,0.15464681,-,50.8246727,162.7910614,3376.75,-,53.99291992,45.20809555,67.72946167,-,12.5
Mon Jun 10 19:21:19 GMT+01:00 2013,10-Jun-2013 19:21:25.060,0.47981307,51.55393238,30.5,15.0,61.29999923706055,70.5,1.37565517,10.25612164,0.3405087,0.07440966,-,50.83590698,162.60704041,3378,-,51.50973892,45.21421432,67.72946167,-,12.60000038
Mon Jun 10 19:21:20 GMT+01:00 2013,10-Jun-2013 19:21:26.051,0.480232,51.55402376,30.5,14.0,61.099998474121094,70.1,1.18497026,11.71349907,0,0.21913081,-,50.8443222,162.51795959,3371.5,-,50.60995865,45.21770096,67.72946167,-,12.69999981
Mon Jun 10 19:21:21 GMT+01:00 2013,10-Jun-2013 19:21:27.064,0.48062711,51.55413562,30.5,13.0,60.599998474121094,69.4,0.53119355,11.25040722,0.87170225,0.17054158,-,50.85272598,162.41381836,3374.5,-,51.52884674,45.22023773,67.72946167,-,12.5
Mon Jun 10 19:21:22 GMT+01:00 2013,10-Jun-2013 19:21:28.072,0.48102678,51.55428444,30.5,11.0,60.5,68.3,0.95342433,10.21526051,0.3405087,0.06541246,-,50.86091995,162.33059692,3367.75,-,47.79317474,45.22339249,67.72946167,-,12.69999981
Mon Jun 10 19:21:23 GMT+01:00 2013,10-Jun-2013 19:21:29.051,0.48143798,51.55438666,30.5,13.0,60.70000076293945,68.3,1.52547896,10.52852917,-0.38136974,0.10414797,-,50.86920547,162.33184814,3369.5,-,44.98321152,45.22275543,67.10808563,-,12.60000038
Mon Jun 10 19:21:24 GMT+01:00 2013,10-Jun-2013 19:21:30.054,0.48185834,51.55448855,30.5,13.0,60.20000076293945,67.8,1.18497026,9.60234547,0.25878662,0.00560999,-,50.88006592,162.36709595,3372.75,-,44.63930893,45.22519302,67.10808563,-,12.39999962
Mon Jun 10 19:21:25 GMT+01:00 2013,10-Jun-2013 19:21:31.052,0.48225634,51.55460975,30.75,11.0,60.099998474121094,66.5,0.91256332,10.44680691,-1.75702488,0.10286993,-,50.88843918,162.41134644,3378.75,-,44.48773193,45.22608566,67.72946167,-,12.5
Mon Jun 10 19:21:26 GMT+01:00 2013,10-Jun-2013 19:21:32.081,0.48265925,51.55471888,30.75,13.0,60.099998474121094,66.5,0.29964766,10.86903763,-0.21792556,0.12759846,-,50.89680099,162.47781372,3385,-,44.55350876,45.2171669,67.72946167,-,12.60000038
Mon Jun 10 19:21:27 GMT+01:00 2013,10-Jun-2013 19:21:33.053,0.48301399,51.55484224,30.25,13.0,60.5,65.2,2.17925572,8.34927273,0.76273948,-0.09795856,-,50.9079361,162.50891113,3390,-,44.33485794,45.2178688,67.72946167,-,12.5
Mon Jun 10 19:21:28 GMT+01:00 2013,10-Jun-2013 19:21:34.063,0.4834206,51.55497391,30.5,8.0,60.599998474121094,63.7,2.32907939,9.22097588,0.3405087,-0.01090145,-,50.91627884,162.54086304,3378.75,-,45.94437408,45.21964264,67.72946167,-,12.60000038
Mon Jun 10 19:21:29 GMT+01:00 2013,10-Jun-2013 19:21:35.080,0.4838117,51.55508894,30.5,8.0,60.599998474121094,63.9,0.9942854,10.48766804,-0.64015633,0.09485382,-,50.92707825,162.57302856,3364.5,-,43.6113739,45.22066116,67.72946167,-,12.5
Mon Jun 10 19:21:30 GMT+01:00 2013,10-Jun-2013 19:21:36.051,0.48421837,51.55519671,30.5,8.0,60.099998474121094,63.8,0.95342433,10.44680691,0,0.08833975,-,50.93509674,162.67160034,3371.25,-,42.41117096,45.22193146,67.10808563,-,12.5
Mon Jun 10 19:21:31 GMT+01:00 2013,10-Jun-2013 19:21:37.054,0.48461791,51.55533015,30.75,8.0,59.20000076293945,62.9,1.29393303,10.37870502,0.53119355,0.08653647,-,50.94587708,162.74717712,3366,-,42.50573349,45.22332382,67.10808563,-,12.30000019
Mon Jun 10 19:21:32 GMT+01:00 2013,10-Jun-2013 19:21:38.072,0.48501234,51.55547007,30.75,8.0,58.900001525878906,61.7,1.83874691,9.9564743,0,0.05109364,-,50.95397186,162.82319641,3362.5,-,42.81021881,45.21685791,67.10808563,-,12.60000038
Mon Jun 10 19:21:33 GMT+01:00 2013,10-Jun-2013 19:21:39.063,0.48539913,51.55560001,30.75,10.0,59.0,61.7,1.18497026,9.91561317,-0.53119355,0.03839701,-,50.96196747,162.89987183,3357,-,42.54367828,45.21789551,67.10808563,-,12.39999962
Mon Jun 10 19:21:34 GMT+01:00 2013,10-Jun-2013 19:21:40.064,0.48576329,51.55574529,30.5,10.0,58.79999923706055,60.9,1.37565517,10.06543732,-0.19068487,0.0547592,-,50.97260284,163.0010376,3365.25,-,42.47732162,45.21871567,67.10808563,-,12.5
Mon Jun 10 19:21:35 GMT+01:00 2013,10-Jun-2013 19:21:41.050,0.4861455,51.55587712,30.25,11.0,58.5,60.3,1.0215261,10.41956615,0.64015633,0.08822256,-,50.98067856,163.07435608,3359.25,-,42.90887451,45.21902084,67.10808563,-,12.39999962
Mon Jun 10 19:21:36 GMT+01:00 2013,10-Jun-2013 19:21:42.083,0.48650888,51.55601788,30.25,12.0,57.5,59.5,1.75702488,10.8281765,-0.49033251,0.13834292,-,50.98864365,163.14889526,3348,-,42.5943718,45.21888733,67.10808563,-,12.5
Mon Jun 10 19:21:37 GMT+01:00 2013,10-Jun-2013 19:21:43.072,0.4869042,51.55615709,30.5,11.0,58.400001525878906,58.8,1.18497026,10.06543732,0.40861043,0.05296344,-,50.99659729,163.24559021,3346.75,-,42.67382812,45.21915054,67.10808563,-,12.60000038
Mon Jun 10 19:21:38 GMT+01:00 2013,10-Jun-2013 19:21:44.070,0.4872738,51.55631702,30.5,10.0,57.400001525878906,57.5,1.98857081,9.83389091,-0.76273948,0.0446766,-,51.0072937,163.31338501,3348.75,-,42.62294388,45.22082138,67.10808563,-,12.60000038
Mon Jun 10 19:21:39 GMT+01:00 2013,10-Jun-2013 19:21:45.050,0.48764563,51.55648635,30.5,9.0,58.0,56.4,1.56633997,10.21526051,-0.19068487,0.07266027,-,51.01512527,163.38677979,3351.5,-,42.61976624,45.21158218,67.10808563,-,12.69999981
Mon Jun 10 19:21:40 GMT+01:00 2013,10-Jun-2013 19:21:46.064,0.48800609,51.55662287,30.25,9.0,58.5,56.2,1.86598766,10.41956615,0.53119355,0.09939271,-,51.02549362,163.48217773,3343.5,-,42.72164536,45.21306992,66.48671722,-,12.60000038
Mon Jun 10 19:21:41 GMT+01:00 2013,10-Jun-2013 19:21:47.081,0.48837212,51.55677137,30.25,8.0,57.79999923706055,56.1,1.98857081,12.25831318,-1.06238711,0.28953212,-,51.03340912,163.55358887,3330.5,-,42.74718857,45.21336365,67.10808563,-,12.5
Mon Jun 10 19:21:42 GMT+01:00 2013,10-Jun-2013 19:21:48.067,0.4887323,51.55692209,30.25,10.0,57.900001525878906,56.1,1.29393303,9.99733543,0.10896278,0.04665667,-,51.04111862,163.64674377,3337.5,-,42.8432579,45.21404266,67.10808563,-,12.60000038
Mon Jun 10 19:21:43 GMT+01:00 2013,10-Jun-2013 19:21:49.053,0.48907795,51.55708164,30.25,9.0,58.29999923706055,55.0,1.67530274,8.539958,0.06810174,-0.09384435,-,51.0487175,163.71743774,3343.75,-,42.93393707,45.21518707,66.48671722,-,12.39999962
Mon Jun 10 19:21:44 GMT+01:00 2013,10-Jun-2013 19:21:50.055,0.48942143,51.55725568,30.25,7.0,58.400001525878906,55.0,2.09753346,10.06543732,0.53119355,0.06847805,-,51.05924225,163.75883484,3344.75,8.31902122,44.0092659,45.21620178,67.10808563,17.71065712,12.39999962
Mon Jun 10 19:21:45 GMT+01:00 2013,10-Jun-2013 19:21:51.055,0.48975559,51.55739634,30.0,7.0,58.20000076293945,55.3,1.37565517,10.41956615,-0.21792556,0.09058446,-,51.06975174,163.80786133,3345.5,8.31902122,43.94353867,45.2159996,67.10808563,17.71065712,12.5
Mon Jun 10 19:21:46 GMT+01:00 2013,10-Jun-2013 19:21:52.051,0.49010931,51.55754926,30.0,9.0,58.29999923706055,55.3,1.41651618,8.96218872,1.14410925,-0.04875845,-,51.07762527,163.84474182,3347.5,8.31902122,43.93369675,45.21710205,67.10808563,17.71065712,12.5
Mon Jun 10 19:21:47 GMT+01:00 2013,10-Jun-2013 19:21:53.050,0.49046567,51.55771646,30.25,9.0,58.099998474121094,54.7,1.10324812,10.33784389,0.3405087,0.07935888,-,51.085495,163.91496277,3356,8.31902122,43.2415123,45.20973587,67.10808563,17.71065712,12.5
Mon Jun 10 19:21:48 GMT+01:00 2013,10-Jun-2013 19:21:54.057,0.49080281,51.55788619,30.25,7.0,58.5,54.1,1.14410925,9.9564743,0.21792556,0.04085141,-,51.09597015,163.96878052,3364.75,-,43.19321442,45.2100296,67.10808563,-,12.5
Mon Jun 10 19:21:49 GMT+01:00 2013,10-Jun-2013 19:21:55.055,0.49114621,51.55805386,30.25,7.0,58.0,53.7,0.72187841,10.21526051,-0.6810174,0.06521338,-,51.10391998,164.03239441,3366.5,7.91173315,42.77531815,45.21056747,67.10808563,16.70001984,12.30000019
Mon Jun 10 19:21:50 GMT+01:00 2013,10-Jun-2013 19:21:56.056,0.49147151,51.55821742,30.0,7.0,57.900001525878906,53.8,2.32907939,11.25040722,0.06810174,0.19016868,-,51.111866,164.12669373,3378.75,7.91173315,42.34209442,45.21057892,67.10808563,16.70001984,12.60000038
Mon Jun 10 19:21:51 GMT+01:00 2013,10-Jun-2013 19:21:57.067,0.49183213,51.55838153,30.5,7.0,57.900001525878906,54.6,2.64234757,9.49338245,-0.76273948,0.02651554,-,51.122715,164.17205811,3384.25,8.91981792,43.9078064,45.21178436,67.72946167,18.76807213,12.39999962
Mon Jun 10 19:21:52 GMT+01:00 2013,10-Jun-2013 19:21:58.054,0.49221589,51.55854109,30.75,7.0,57.099998474121094,56.0,2.51976442,10.29698277,1.0215261,0.10461766,-,51.1308403,164.18907166,3384,8.91981792,45.80203629,45.21293259,67.72946167,18.76807213,12.5
Mon Jun 10 19:21:53 GMT+01:00 2013,10-Jun-2013 19:21:59.054,0.492586,51.55868705,30.5,7.0,57.70000076293945,57.2,2.24735737,9.9564743,0.3405087,0.06004339,-,51.13896179,163.85676575,3368.5,8.91981792,55.30101395,45.21580124,67.72946167,18.76807213,12.69999981
Mon Jun 10 19:21:54 GMT+01:00 2013,10-Jun-2013 19:22:00.051,0.49297551,51.55882995,30.75,7.0,58.400001525878906,59.0,1.98857081,10.18801975,-0.49033251,0.0783121,-,51.1493721,163.73890686,3348.25,8.91981792,50.35084152,45.21901321,67.10808563,18.76807213,12.39999962
Mon Jun 10 19:21:55 GMT+01:00 2013,10-Jun-2013 19:22:01.066,0.49336434,51.55897632,31.0,7.0,58.70000076293945,59.5,0.9942854,10.44680691,-0.44947147,0.0897072,-,51.15706635,163.63269043,3337.25,-,49.39761353,45.21404266,66.48671722,-,12.60000038
Mon Jun 10 19:21:56 GMT+01:00 2013,10-Jun-2013 19:22:02.074,0.49375819,51.55911245,30.75,7.0,58.599998474121094,60.6,0.9942854,8.83960533,0.06810174,-0.07421011,-,51.16455078,163.55743408,3329.25,-,49.43463898,45.21614456,67.10808563,-,12.5
Mon Jun 10 19:21:57 GMT+01:00 2013,10-Jun-2013 19:22:03.051,0.4941508,51.55922785,30.5,7.0,58.900001525878906,62.2,1.41651618,10.29698277,-0.06810174,0.07854956,-,51.17451859,163.4990387,3307.75,-,48.08152771,45.2175827,66.48671722,-,12.60000038
Mon Jun 10 19:21:58 GMT+01:00 2013,10-Jun-2013 19:22:04.050,0.49455678,51.55933714,30.25,7.0,59.099998474121094,63.6,1.90684867,9.19373512,0.61291564,-0.02183759,-,51.1818924,163.43276978,3297,-,48.31069565,45.21982574,66.48671722,-,12.60000038
Mon Jun 10 19:21:59 GMT+01:00 2013,10-Jun-2013 19:22:05.062,0.49498678,51.55941641,30.25,6.0,58.79999923706055,66.0,1.71616375,9.15287399,0.3405087,-0.03109199,-,51.19143295,163.38635254,3283.75,-,48.1103363,45.22235107,65.86534882,-,12.39999962
Mon Jun 10 19:22:00 GMT+01:00 2013,10-Jun-2013 19:22:06.054,0.49538805,51.55952758,30.25,8.0,58.79999923706055,66.0,1.29393303,9.91561317,-0.10896278,0.03839606,-,51.19828033,163.36132812,3267.75,-,45.674366,45.22426605,65.24397278,-,12.5
Mon Jun 10 19:22:01 GMT+01:00 2013,10-Jun-2013 19:22:07.061,0.49577144,51.55965297,30.0,7.0,59.400001525878906,66.5,0.38136974,8.64892101,0.53119355,-0.09684038,-,51.20750046,163.38050842,3258,-,44.36545563,45.22517776,65.24397278,-,12.5
Mon Jun 10 19:22:02 GMT+01:00 2013,10-Jun-2013 19:22:08.061,0.49618352,51.5597463,29.75,7.0,60.0,67.5,0.38136974,10.86903763,0,0.12763661,-,51.21433258,163.42974854,3251,-,44.02807999,45.22686005,65.24397278,-,12.5
Mon Jun 10 19:22:03 GMT+01:00 2013,10-Jun-2013 19:22:09.058,0.49660592,51.55979118,29.25,5.0,59.29999923706055,69.4,-0.83084118,9.30269718,0.72187841,-0.02609879,-,51.2209549,163.4941864,3240.25,-,43.09854507,45.21886444,64.62260437,-,12.60000038
Mon Jun 10 19:22:04 GMT+01:00 2013,10-Jun-2013 19:22:10.063,0.49700443,51.55988457,29.25,8.0,59.400001525878906,69.4,2.47890329,10.71921349,-0.61291564,0.14225918,-,51.22964478,163.56001282,3224.5,-,42.08319092,45.22024155,64.62260437,-,12.60000038
Mon Jun 10 19:22:05 GMT+01:00 2013,10-Jun-2013 19:22:11.050,0.49742491,51.55994632,29.5,7.0,59.0,70.1,0.91256332,11.5228138,-0.57205462,0.19871861,-,51.23595047,163.66439819,3212,-,40.70349121,45.22038269,64.00123596,-,12.69999981
Mon Jun 10 19:22:06 GMT+01:00 2013,10-Jun-2013 19:22:12.050,0.49782118,51.56003589,29.5,10.0,59.0,70.1,1.52547896,9.83389091,0,0.03342479,-,51.24441528,164.22994995,3247.25,8.12510204,30.18528366,45.21857452,64.62260437,17.81718826,12.5
Mon Jun 10 19:22:07 GMT+01:00 2013,10-Jun-2013 19:22:13.065,0.49820737,51.56014542,29.25,8.0,59.400001525878906,68.4,2.13839459,9.41166019,-0.06810174,0.0028708,-,51.25111008,164.72517395,3264.5,8.12510204,29.91509247,45.21522903,65.24397278,17.81718826,12.5
Mon Jun 10 19:22:08 GMT+01:00 2013,10-Jun-2013 19:22:14.065,0.49855211,51.56026919,29.25,7.0,59.0,66.6,-1.37565517,10.02457619,-0.49033251,0.05166036,-,51.25790024,165.15507507,3283,8.39340496,32.01545334,45.21135712,65.24397278,18.33496094,12.69999981
Mon Jun 10 19:22:09 GMT+01:00 2013,10-Jun-2013 19:22:15.062,0.49893049,51.5603911,29.5,6.0,59.099998474121094,65.5,1.52547896,8.83960533,-0.06810174,-0.06657326,-,51.26713943,165.6973114,3293.25,7.89715385,32.23190689,45.20907974,65.24397278,17.10400963,12.30000019
Mon Jun 10 19:22:10 GMT+01:00 2013,10-Jun-2013 19:22:16.054,0.49932595,51.56049152,29.75,6.0,60.099998474121094,65.8,-0.44947147,10.80093575,-0.57205462,0.12250751,-,51.27401352,166.10655212,3292,7.89715385,31.88904381,45.20719528,65.86534882,17.10400963,12.30000019
Mon Jun 10 19:22:11 GMT+01:00 2013,10-Jun-2013 19:22:17.077,0.49972042,51.56060222,29.75,8.0,60.099998474121094,65.8,1.25307202,9.45252132,-0.19068487,-0.0088163,-,51.28313446,166.63278198,3279,7.89715385,32.17585373,45.19374847,65.24397278,17.10400963,12.60000038
